title,url,platform,score,genre,editors_choice,release_year
Sammy Sosa Softball Slam,/games/sammy-sosa-softball-slam/pc-14167,PC,4.6,Sports,N,2000
Romance of the Three Kingdoms VI: Awakening of the Dragon,/games/romance-of-the-three-kingdoms-v/ps-12434,PlayStation,7.5,Simulation,N,2000
Puzzle Link 2,/games/puzzle-link-2/ngpc-14094,NeoGeo Pocket Color,9,Puzzle,N,2000
Metal Gear Solid [2000],/games/metal-gear-solid-gb/gbc-13458,Game Boy Color,10,"Action, Adventure",Y,2000
Wild ARMs 2,/games/wild-arms-2/ps-12916,PlayStation,6,RPG,N,2000
Tachyon: The Fringe,/games/tachyon-the-fringe/pc-11519,PC,8.4,Action,N,2000
Vagrant Story,/games/vagrant-story/ps-12288,PlayStation,9.6,RPG,Y,2000
Striker Pro 2000,/games/striker-pro-2000/ps-13527,PlayStation,7.2,Sports,N,2000
Perfect Dark,/games/perfect-dark/n64-3906,Nintendo 64,9.8,Shooter,Y,2000
Tom Clancy's Rainbow Six,/games/tom-clancys-rainbow-six/dc-11887,Dreamcast,8,Shooter,N,2000
Vanark,/games/vanark/ps-14178,PlayStation,8,Action,N,2000
The Crystal Key,/games/the-crystal-key/pc-14517,PC,6.8,Adventure,N,2000
Atari Greatest Hits,/games/atari-greatest-hits/pc-14100,PC,7.5,Action,N,2000
Sammy Sosa High Heat Baseball 2001,/games/sammy-sosa-high-heat-baseball-2001/ps-13803,PlayStation,5.5,Sports,N,2000
Edgar Torronteras' Moto-X 2000,/games/edgar-torronteras-moto-x-2000-142664/pc-14510,PC,5.5,Racing,N,2000
Colin McRae Rally [2000],/games/colin-mcrae-rally/pc-12378,PC,6.7,Racing,N,2000
4 Wheel Thunder,/games/4-wheel-thunder-2000/dc-12901,Dreamcast,8.1,Racing,N,2000
Test Drive Le Mans,/games/test-drive-le-mans/pc-14091,PC,7.5,Racing,N,2000
Chase Ace 2,/games/chase-ace-2/pc-14583,PC,8.4,Action,N,2000
Street Fighter Alpha 3,/games/street-fighter-alpha-3/dc-11950,Dreamcast,9.5,Fighting,Y,2000
WCW Mayhem,/games/wcw-mayhem/gbc-12818,Game Boy Color,7,Wrestling,N,2000
Driver,/games/driver/gbc-12947,Game Boy Color,8,"Racing, Action",N,2000
Puzz 3D: The Orient Express,/games/puzz-3d-the-orient-express/pc-14633,PC,3.5,Puzzle,N,2000
The Legend of Lotus Spring,/games/the-legend-of-lotus-spring/pc-14512,PC,4.2,Puzzle,N,2000
Heroes of Might and Magic III: Shadow of Death,/games/heroes-of-might-and-magic-iii-complete/pc-14503,PC,9,Strategy,Y,2000
Sammy Sosa High Heat Baseball 2001,/games/sammy-sosa-high-heat-baseball-2001/pc-14210,PC,8,Sports,N,2000
Silent Bomber,/games/silent-bomber/ps-11837,PlayStation,8,Action,Y,2000
Speed Punks,/games/speed-punks/ps-13364,PlayStation,9,Racing,Y,2000
Winnie The Pooh: Adventures in the 100 Acre Woods,/games/winnie-the-pooh-adventures-in-the-100-acre-woods/gbc-14203,Game Boy Color,7,Action,N,2000
Pocket Fighter,/games/pocket-fighter/ws-13093,WonderSwan,8,Fighting,N,2000
Urban Chaos,/games/urban-chaos/ps-11544,PlayStation,4.5,"Action, Adventure",N,2000
Allegiance,/games/allegiance/pc-11589,PC,8.2,Action,N,2000
Sorcerian: Apprentice of Seven Star Magic,/games/sorcerian-apprentice-of-seven-star-magic/dc-13969,Dreamcast,6.4,RPG,N,2000
"Dive Alert, Matt's Version",/games/dive-alert-matts-version/ngpc-12977,NeoGeo Pocket Color,4,RPG,N,2000
"Dive Alert, Becky's Version",/games/dive-alert-beckys-version/ngpc-16710,NeoGeo Pocket Color,4,RPG,N,2000
Safecracker [2000],/games/safecracker-943316/pc-3426,PC,5.2,Puzzle,N,2000
F1 2000,/games/f1-2000/pc-14629,PC,8.1,"Racing, Simulation",N,2000
Imperium Galactica II: Alliances,/games/imperium-galactica-ii-alliances/pc-11651,PC,9,Strategy,Y,2000
Ultimate Hunt Challenge,/games/ultimate-hunt-challenge/pc-14628,PC,5.5,Hunting,N,2000
MLB 2001,/games/mlb-2001/ps-14141,PlayStation,7.4,Sports,N,2000
Super Scattergories,/games/super-scattergories/pc-14488,PC,6.2,Puzzle,N,2000
Eagle One: Harrier Attack,/games/eagle-one-harrier-attack/ps-11744,PlayStation,6.5,Action,N,2000
Twinkle Star Sprites,/games/twinkle-star-sprites/dc-13792,Dreamcast,5.8,Action,N,2000
EverQuest: Ruins of Kunark,/games/everquest-ruins-of-kunark/pc-13953,PC,8.5,RPG,Y,2000
JoJo's Bizarre Adventure,/games/jojos-bizarre-adventure/dc-13163,Dreamcast,8.5,Fighting,Y,2000
Monster Rancher Battle Card GB,/games/monster-rancher-battle-card-gb/gbc-13336,Game Boy Color,7,"Card, Battle",N,2000
Samba de Amigo,/games/samba-de-amigo/arcade-14185,Arcade,9.4,Music,N,2000
Roadsters,/games/roadsters/ps-11757,PlayStation,3,Racing,N,2000
Expendable,/games/expendable/ps-14425,PlayStation,6,Action,N,2000
Excitebike 64,/games/excitebike-894349/n64-11838,Nintendo 64,9.7,Racing,Y,2000
Gunship!,/games/gunship-109173/pc-793815,PC,8,"Flight, Simulation",N,2000
Metal Slug: 2nd Mission,/games/metal-slug-2nd-mission/ngpc-13051,NeoGeo Pocket Color,9,Action,Y,2000
NHL Blades of Steel 2000,/games/nhl-blades-of-steel-2000/gbc-12228,Game Boy Color,7,Sports,N,2000
Championship Bass,/games/championship-bass/pc-14554,PC,8.5,Hunting,N,2000
Papyrus,/games/papyrus/gbc-14980,Game Boy Color,7,Action,N,2000
Earth 2150,/games/earth-2150/pc-13583,PC,8.9,Strategy,Y,2000
Tomb Raider -- Featuring Lara Croft,/games/tomb-raider-featuring-lara-croft/gbc-13623,Game Boy Color,8,Action,N,2000
The Legend of Dragoon,/games/the-legend-of-dragoon/ps-13238,PlayStation,7,RPG,N,2000
Nightmare Creatures II,/games/nightmare-creatures-ii/dc-13742,Dreamcast,5,Action,N,2000
Ground Control,/games/ground-control/pc-12690,PC,8.6,Strategy,Y,2000
PGA European Tour,/games/pga-european-tour/n64-13233,Nintendo 64,4.6,Sports,N,2000
Final Fantasy Legend,/games/final-fantasy-legend/gb-8021,Game Boy,6,RPG,N,2000
Industrial Spy: Operation Espionage,/games/industrial-spy-operation-espionage/dc-13552,Dreamcast,5,Action,N,2000
Final Fantasy Adventure,/games/final-fantasy-adventure/gb-8020,Game Boy,9,RPG,N,2000
Virtual-On: Oratorio Tangram,/games/virtual-on-oratorio-tangram/dc-14534,Dreamcast,8,Action,N,2000
Emergency Rescue: Firefighters,/games/emergency-rescue-firefighters-138553/pc-14944,PC,5.5,Strategy,N,2000
Crystalis,/games/crystalis/gbc-13597,Game Boy Color,8,Adventure,N,2000
Beach Head 2000,/games/beach-head-2000/pc-14975,PC,6,Action,N,2000
Looney Tunes Collector: Alert!,/games/looney-tunes-collector-alert/gbc-13850,Game Boy Color,9,Adventure,N,2000
NGEN Racing,/games/ngen-racing/ps-14335,PlayStation,7,Racing,N,2000
Croc: Legend of the Gobbos,/games/croc-legend-of-the-gobbos/gbc-13033,Game Boy Color,5,Platformer,N,2000
Flying Heroes,/games/flying-heroes/pc-14017,PC,8.3,"Flight, Action",N,2000
StarCraft 64,/games/starcraft-64/n64-3894,Nintendo 64,7.7,Strategy,N,2000
Ultima Online: Renaissance,/games/ultima-online-renaissance/pc-14484,PC,7.5,RPG,N,2000
AI Wars: The Awakening,/games/ai-wars-the-awakening/pc-14949,PC,5.8,Strategy,N,2000
Bomberman 64: The Second Attack,/games/bomberman-64-the-second-attack/n64-10648,Nintendo 64,5.3,Action,N,2000
The Misadventures of Tron Bonne,/games/the-misadventures-of-tron-bonne/ps-11671,PlayStation,7.5,"Action, Adventure",N,2000
Mr. Driller,/games/mr-driller/dc-14308,Dreamcast,8.6,"Puzzle, Action",N,2000
Deus Ex,/games/deus-ex/pc-11727,PC,9.4,RPG,Y,2000
Iron Soldier 3,/games/iron-soldier-3/ps-13188,PlayStation,6.8,Action,N,2000
Mortal Kombat Special Forces,/games/mortal-kombat-special-forces/ps-11729,PlayStation,3,Action,N,2000
Transformers: Beast Wars Transmetals,/games/transformers-beast-wars-transmetals/n64-14373,Nintendo 64,3,Fighting,N,2000
Toy Story 2: Buzz Lightyear to the Rescue,/games/toy-story-2/dc-13445,Dreamcast,6,Action,N,2000
Icewind Dale,/games/icewind-dale/pc-13559,PC,8.8,RPG,Y,2000
Konami GB Collection Vol. 1,/games/konami-gb-collection-vol-1/gbc-14938,Game Boy Color,8,Action,N,2000
Gekido,/games/gekido-psx/ps-11974,PlayStation,7.8,Action,N,2000
StarCraft,/games/starcraft/pc-2159,PC,9.5,Strategy,Y,2000
Samurai Shodown: Warrior's Rage,/games/samurai-shodown-warriors-rage/ps-13533,PlayStation,6,Fighting,N,2000
Shamus,/games/shamus/gbc-12892,Game Boy Color,3,Action,N,2000
Space Channel 5,/games/space-channel-5/dc-14181,Dreamcast,9.2,"Music, Action",N,2000
Airport Tycoon,/games/airport-tycoon/pc-14936,PC,3,Simulation,N,2000
Trick Boarder,/games/trick-boarder/gbc-14458,Game Boy Color,6,Sports,N,2000
Space Station Silicon Valley,/games/space-station-silicon-valley/gbc-12324,Game Boy Color,5,Puzzle,N,2000
Covert Ops: Nuclear Dawn,/games/covert-ops-nuclear-dawn-139503/ps-13494,PlayStation,4.8,Adventure,N,2000
Army Men: World War,/games/army-men-value-pack-2/pc-14580,PC,4,Action,N,2000
Ultimate Paintball,/games/ultimate-paintball-gbc/gbc-15004,Game Boy Color,2,Action,N,2000
Animastar,/games/animastar/dc-13513,Dreamcast,7.3,Simulation,N,2000
MDK2,/games/mdk2/pc-12044,PC,8.3,Action,N,2000
All-Star Baseball 2001,/games/all-star-baseball-2001/gbc-14204,Game Boy Color,6,Sports,N,2000
Triple Play 2001,/games/triple-play-2001/gbc-13687,Game Boy Color,4,Sports,N,2000
Legend of Mana,/games/legend-of-mana/ps-12141,PlayStation,8.3,RPG,Y,2000
Gauntlet Legends,/games/gauntlet-legends/dc-13555,Dreamcast,8.4,Action,N,2000
Martian Gothic: Unification,/games/martian-gothic-unification/pc-13855,PC,7.9,Adventure,N,2000
Mary-Kate & Ashley: Get a Clue!,/games/mary-kate-ashley-get-a-clue/gbc-14878,Game Boy Color,6,Puzzle,N,2000
Let's Ride!,/games/lets-ride/pc-15036,PC,3,Sports,N,2000
Rampage Through Time,/games/rampage-through-time/ps-14430,PlayStation,3.5,Action,N,2000
Indy Racing 2000,/games/indy-racing-2000-142370/n64-14230,Nintendo 64,8,Racing,N,2000
Toonsylvania,/games/toonsylvania/gbc-14267,Game Boy Color,4,Platformer,N,2000
Transformers: Beast Wars Transmetals,/games/transformers-beast-wars-transmetals/ps-15027,PlayStation,3,Fighting,N,2000
SimCity 3000 Unlimited,/games/simcity-3000/pc-14520,PC,9.1,Simulation,Y,2000
PGA Championship Golf 2000,/games/pga-championship-golf-titanium-edition/pc-14331,PC,7.7,Sports,N,2000
Test Drive Le Mans,/games/test-drive-le-mans/gbc-14231,Game Boy Color,7,Racing,N,2000
Diablo II,/games/diablo-ii/pc-10629,PC,8.3,"Action, RPG",Y,2000
Caesars Palace 2000: Millennium Gold Edition,/games/caesars-palace-2000-millennium-gold-edition/ps-15044,PlayStation,5,Other,N,2000
Dark Reign 2,/games/dark-reign-2/pc-14056,PC,8,Strategy,N,2000
Virtua Tennis,/games/virtua-tennis/dc-14627,Dreamcast,9.4,Sports,Y,2000
Xtreme Sports,/games/xtreme-sports/gbc-14341,Game Boy Color,8,Sports,N,2000
Panty Raider: From Here to Immaturity,/games/panty-raider-from-here-to-immaturity/pc-14066,PC,1.5,Puzzle,N,2000
Spec Ops: Stealth Patrol,/games/spec-ops-stealth-patrol/ps-13683,PlayStation,3,Action,N,2000
Daikatana,/games/daikatana/pc-3095,PC,5.8,Action,N,2000
Hot Wheels: Micro Racers,/games/hot-wheels-micro-racers/pc-14116,PC,6.2,Racing,N,2000
International Track & Field 2000,/games/international-track-field-2000/n64-13743,Nintendo 64,6.1,Sports,N,2000
Casper,/games/casper-806053/gbc-13354,Game Boy Color,5,Action,N,2000
Ka-52 Team Alligator,/games/ka-52-team-alligator/pc-11934,PC,6.3,Simulation,N,2000
Tech Romancer,/games/tech-romancer/dc-13240,Dreamcast,8.9,"Fighting, Action",N,2000
Fighter Destiny 2,/games/fighter-destiny-2/n64-11590,Nintendo 64,6.3,Fighting,N,2000
Super Magnetic Neo,/games/super-magnetic-neo-2000/dc-13698,Dreamcast,6.9,Platformer,N,2000
Innova Disc Golf,/games/innova-disc-golf/pc-15006,PC,3.3,Sports,N,2000
Final Fantasy Legend III,/games/final-fantasy-legend-iii/gb-8023,Game Boy,7,RPG,N,2000
Towers: Lord Baniff's Deceit,/games/towers-lord-baniffs-deceit-167950/gbc-12895,Game Boy Color,4,RPG,N,2000
Bust-A-Move 4,/games/bust-a-move-4/dc-14152,Dreamcast,8.8,Puzzle,N,2000
Konami GB Collection Vol. 3,/games/konami-gb-collection-vol-3/gbc-15021,Game Boy Color,8,Action,N,2000
Densha De Go! 64,/games/densha-de-go-64/n64-13341,Nintendo 64,5.1,Simulation,N,2000
Kirby 64: The Crystal Shards,/games/kirby-64-the-crystal-shards/n64-571,Nintendo 64,7.9,Platformer,N,2000
Street Fighter III: Double Impact,/games/street-fighter-iii-double-impact/dc-9991,Dreamcast,8.8,"Fighting, Compilation",N,2000
Star Trek: Klingon Academy,/games/star-trek-klingon-academy/pc-10308,PC,7.8,Action,N,2000
Fur Fighters,/games/fur-fighters/dc-11072,Dreamcast,8.3,Shooter,N,2000
Looney Tunes: Duck Dodgers Starring Daffy Duck,/games/looney-tunes-duck-dodgers-starring-daffy-duck/n64-1959,Nintendo 64,7.6,Platformer,N,2000
Star Trek: ConQuest Online,/games/star-trek-conquest-online/pc-14215,PC,7.8,Strategy,N,2000
Vanguard Bandits,/games/vanguard-bandits/ps-14330,PlayStation,6.5,RPG,N,2000
Digimon World,/games/digimon-world/ps-11241,PlayStation,5.8,Fighting,N,2000
Silver,/games/silver/dc-12682,Dreamcast,7.9,Action,N,2000
Omikron: the Nomad Soul,/games/omikron-the-nomad-soul/dc-13732,Dreamcast,6.7,Adventure,N,2000
Wacky Races,/games/wacky-races-810838/dc-13929,Dreamcast,8.4,Racing,N,2000
Rent A Hero No. 1,/games/rent-a-hero-no-1/dc-12989,Dreamcast,8.4,"Action, Adventure",N,2000
Grudge Warriors,/games/grudge-warriors/ps-14426,PlayStation,5.5,Action,N,2000
Nightmare Creatures II,/games/nightmare-creatures-ii/ps-11698,PlayStation,8.3,Adventure,N,2000
Formula One '99,/games/formula-1-99/pc-14921,PC,4.2,Racing,N,2000
Wario Land 3,/games/wario-land-3/gbc-13730,Game Boy Color,9,Platformer,N,2000
Kurt Warner's Arena Football Unleashed,/games/kurt-warners-arena-football-unleashed/ps-13362,PlayStation,4,Sports,N,2000
Tonic Trouble,/games/tonic-trouble/gbc-14920,Game Boy Color,6,Platformer,N,2000
Rugrats: Totally Angelica,/games/rugrats-totally-angelica/gbc-13724,Game Boy Color,2,Puzzle,N,2000
Vampire: The Masquerade -- Redemption,/games/vampire-the-masquerade-redemption/pc-11636,PC,7,RPG,N,2000
Traitors Gate,/games/traitors-gate/pc-14990,PC,5,Adventure,N,2000
Street Fighter EX 2 Plus,/games/street-fighter-ex-2/ps-13643,PlayStation,8.5,Fighting,N,2000
Deja Vu & Deja Vu II: The Casebooks of Ace Harding,/games/deja-vu-deja-vu-ii-the-casebooks-of-ace-harding/gbc-12042,Game Boy Color,4,Adventure,N,2000
Earthworm Jim 3D,/games/earthworm-jim-3d/pc-3731,PC,6,Platformer,N,2000
Final Fantasy Legend II,/games/final-fantasy-legend-ii/gb-8022,Game Boy,8,RPG,N,2000
Evolva,/games/evolva/pc-11756,PC,7.2,Action,N,2000
Who Wants To Be A Millionaire? 2nd Edition,/games/who-wants-to-be-a-millionaire-2nd-edition/ps-14432,PlayStation,6.5,Trivia,N,2000
Shogun: Total War,/games/shogun-total-war/pc-8631,PC,8.5,Strategy,Y,2000
ISS Pro Evolution,/games/iss-pro-evolution/ps-14428,PlayStation,5.1,Sports,N,2000
Dracula Resurrection,/games/2-for-1-dracula-resurrection-the-last-sanctuary/pc-15019,PC,8,Adventure,N,2000
Kawasaki ATV Powersports,/games/kawasaki-atv-powersports/pc-15017,PC,1,Racing,N,2000
Draconus: Cult of the Wyrm,/games/draconus-cult-of-the-wyrm-139506/dc-11935,Dreamcast,6.7,Action,N,2000
Gold and Glory: The Road to El Dorado,/games/gold-and-glory-the-road-to-el-dorado/gbc-14263,Game Boy Color,5,Adventure,N,2000
South Park Rally,/games/south-park-rally/dc-13474,Dreamcast,4.2,Racing,N,2000
Evolution 2: Far off Promise,/games/evolution-2-far-off-promise/dc-12689,Dreamcast,4.5,RPG,N,2000
10Six,/games/10six/pc-3085,PC,6.2,Strategy,N,2000
Heroes of Might and Magic,/games/heroes-of-might-magic-millennium-edition/gbc-13216,Game Boy Color,7,Strategy,N,2000
Mario Artist: Talent Studio,/games/mario-artist-talent-studio/64dd-10085,Nintendo 64DD,8.2,Productivity,N,2000
Marvel vs. Capcom 2: New Age of Heroes,/games/marvel-vs-capcom-2/dc-14736,Dreamcast,9.3,Fighting,Y,2000
Koudelka,/games/koudelka/ps-12449,PlayStation,6.8,Adventure,N,2000
Rhapsody: A Musical Adventure,/games/rhapsody-a-musical-adventure/ps-13954,PlayStation,7.3,RPG,N,2000
Lemmings Revolution,/games/lemmings-revolution/pc-14916,PC,8,Puzzle,N,2000
Wacky Races,/games/wacky-races-810838/gbc-13851,Game Boy Color,8,Racing,N,2000
Colony Wars: Red Sun,/games/colony-wars-red-sun/ps-11722,PlayStation,8.5,Action,Y,2000
Renegade Racers,/games/renegade-racers/pc-15013,PC,7.5,Racing,N,2000
Rally Challenge 2000,/games/rally-challenge-2000-142325/n64-11847,Nintendo 64,6,Racing,N,2000
Dogs of War: Battle On Primus IV,/games/dogs-of-war-battle-on-primus-iv/pc-13853,PC,7,Strategy,N,2000
SnoCross Championship Racing,/games/snocross-championship-racing/ps-14224,PlayStation,7.5,Racing,N,2000
Mega Man Battle & Fighters,/games/mega-man-battle-and-fighters/ngpc-15241,NeoGeo Pocket Color,8,"Fighting, Action",N,2000
NASCAR 2000,/games/nascar-2000/gbc-14461,Game Boy Color,7,Racing,N,2000
Action Bass,/games/action-bass/ps-15046,PlayStation,5,Hunting,N,2000
Turok 3: Shadow of Oblivion,/games/turok-3-shadow-of-oblivion/gbc-14464,Game Boy Color,8,Action,N,2000
Reel Fishing II,/games/reel-fishing-ii/ps-13685,PlayStation,6.3,Hunting,N,2000
Railroad Tycoon II (Gold Edition),/games/railroad-tycoon-2-platinum-edition/dc-14768,Dreamcast,8.2,Simulation,N,2000
Monster Rancher Battle Card: Episode II,/games/monster-rancher-battle-card-episode-ii/ps-14889,PlayStation,5.5,"Card, Battle",N,2000
Go Kart Challenge,/games/go-kart-challenge/pc-15228,PC,5.1,Racing,N,2000
Tennis,/games/tennis-game-boy/gb-5984,Game Boy,8,Sports,N,2000
Walt Disney World Magical Racing Tour,/games/disneys-collectors-edition-2004/dc-14600,Dreamcast,6.3,Racing,N,2000
World Series Baseball 2K1,/games/world-series-baseball-2k1/dc-13023,Dreamcast,5.5,Sports,N,2000
Bang! Gunship Elite,/games/bang-gunship-elite/pc-14780,PC,7.9,Action,N,2000
Warlocked,/games/warlocked/gbc-13959,Game Boy Color,9,Strategy,N,2000
Warlords Battlecry,/games/warlords-battlecry/pc-12054,PC,8.4,Strategy,N,2000
Gromada,/games/gromada/pc-15158,PC,6.3,Action,N,2000
Mario Tennis,/games/mario-tennis-nintendo-64/n64-14400,Nintendo 64,9,"Sports, Action",Y,2000
AeroWings 2: Air Strike,/games/aero-dancing-f-todoroki-tsubasa-no-hatsu-hikou/dc-14539,Dreamcast,8,Flight,N,2000
Jeremy McGrath Supercross 2000,/games/jeremy-mcgrath-supercross-2000/dc-13241,Dreamcast,4,Racing,N,2000
NCAA Football 2001,/games/ncaa-football-2001/ps-14657,PlayStation,8.3,Sports,N,2000
Kyojin no Doshin -- Kaihou Sensen Chibikko Chikko Daishuugou,/games/kyojin-no-doshin-kaihou-sensen-chibikko-chikko-daishuugou/64dd-14481,Nintendo 64DD,2.5,Adventure,N,2000
SimCity 64,/games/simcity-64/64dd-1948,Nintendo 64DD,6,Simulation,N,2000
Carmageddon 64,/games/carmageddon-64/n64-10078,Nintendo 64,1.3,Racing,N,2000
Wham-o Frisbee Golf,/games/wham-o-frisbee-golf/pc-15201,PC,4.2,Sports,N,2000
Strider 2,/games/strider-2/ps-14187,PlayStation,8.5,Action,Y,2000
KISS Psycho Circus: The Nightmare Child,/games/kiss-psycho-circus-the-nightmare-child/pc-11646,PC,7,Action,N,2000
Pharaoh: Cleopatra,/games/pharaoh-cleopatra/pc-14754,PC,8.6,Strategy,Y,2000
Field & Stream Trophy Bass 4,/games/field-and-stream-trophy-bass-4/pc-14522,PC,8,Hunting,Y,2000
Army Men: Air Combat,/games/army-men-air-combat-881860/n64-14246,Nintendo 64,7.6,Action,N,2000
Breakneck,/games/breakneck/pc-13307,PC,8.2,Racing,N,2000
F-Zero X Expansion Kit,/games/f-zero-x-expansion-kit/64dd-5488,Nintendo 64DD,8.4,Productivity,Y,2000
Threads of Fate,/games/threads-of-fate/ps-12029,PlayStation,7.7,RPG,N,2000
F-18 Thunder Strike,/games/f-18-thunder-strike/gbc-13430,Game Boy Color,2,Action,N,2000
Soulbringer,/games/advanced-dungeons-dragons-planescape-torment-soulbringer-combo-pack/pc-15135,PC,7,RPG,N,2000
Kyojin no Doshin 1,/games/kyojin-no-doshin-1/64dd-10116,Nintendo 64DD,6.5,Adventure,N,2000
Cool Cool Toon,/games/cool-cool-toon-167929/dc-14240,Dreamcast,7.8,"Music, Action",N,2000
LEGO Rock Raiders,/games/lego-rock-raiders/ps-11740,PlayStation,6,Action,N,2000
Hidden & Dangerous,/games/hidden-dangerous/dc-12076,Dreamcast,6.2,Action,N,2000
Who Wants to Beat Up a Millionaire?,/games/who-wants-to-beat-up-a-millionaire/pc-14784,PC,5.7,Puzzle,N,2000
Madden NFL 2001,/games/madden-nfl-2001/ps-14648,PlayStation,9.4,Sports,Y,2000
WWF Royal Rumble,/games/wwf-royal-rumble/dc-14753,Dreamcast,5.2,Wrestling,N,2000
Beyond Atlantis,/games/beyond-atlantis/pc-14599,PC,6.4,Adventure,N,2000
MagForce Racing,/games/magforce-racing/dc-14518,Dreamcast,7.7,Racing,N,2000
International Superstar Soccer '99,/games/international-superstar-soccer-99/gbc-15179,Game Boy Color,8,Sports,N,2000
Giga Wing,/games/giga-wing/dc-12809,Dreamcast,6,Shooter,N,2000
Maya the Bee & Her Friends,/games/maya-the-bee-her-friends/gbc-15168,Game Boy Color,6,Puzzle,N,2000
Daily Racing Form: Horse Racing,/games/daily-racing-form-horse-racing/pc-15147,PC,4,Racing,N,2000
X-Men: Mutant Academy,/games/x-men-mutant-academy/ps-14171,PlayStation,8,Fighting,N,2000
Bugs Bunny in Crazy Castle 4,/games/bugs-bunny-in-crazy-castle-4/gbc-12201,Game Boy Color,7,Action,N,2000
Power Rangers: Lightspeed Rescue,/games/power-rangers-lightspeed-rescue/gbc-14243,Game Boy Color,7,Action,N,2000
AMF Xtreme Bowling,/games/amf-xtreme-bowling/gbc-12926,Game Boy Color,7,Sports,N,2000
Men In Black: The Series 2,/games/men-in-black-the-series-2/gbc-14318,Game Boy Color,5,Action,N,2000
X-Men: Mutant Academy,/games/x-men-mutant-academy/gbc-13525,Game Boy Color,3,Fighting,N,2000
Communication Logic Battle Daisessen,/games/communication-logic-battle-daisessen/dc-13699,Dreamcast,7.5,Puzzle,N,2000
Caesars Palace 2000,/games/caesars-palace-2000/pc-15138,PC,7.2,Puzzle,N,2000
Namco Museum,/games/namco-museum-dreamcast/dc-15131,Dreamcast,4,Action,N,2000
Chrono Cross,/games/chrono-cross/ps-12503,PlayStation,9.7,RPG,Y,2000
Heavy Metal: F.A.K.K.2,/games/heavy-metal-fakk2/pc-11647,PC,8,Action,N,2000
Ecco the Dolphin: Defender of the Future,/games/ecco-the-dolphin-defender-of-the-future/dc-12357,Dreamcast,7.6,Action,N,2000
Mr. Driller,/games/mr-driller/gbc-14337,Game Boy Color,6,Puzzle,N,2000
Sergei Bubka's Millennium Games,/games/sergei-bubkas-millennium-games/pc-15256,PC,7.9,Sports,N,2000
